id,synthetic,archetype,validation_confidence,archetype_distance,gender,age,education,employment,field,location,bank,tenure,digital_services,digital_frequency,digital_satisfaction,chatbot_interaction,perceived_usefulness,adoption_readiness,barriers,trust_privacy_barrier,governance_need,q14_1_ai_knowledge,q14_2_service_quality,q14_3_ai_credit_eval,q14_4_chatbot_preference,q14_5_privacy_concern,q14_6_job_replacement,q15_1_personalized_app,q15_2_fraud_detection_trust,q15_3_free_ai_advice,q15_4_transparency,q15_5_faster_ai_bank,q15_6_human_verification,q15_7_overall_readiness,q16_1_personalized_app,q16_2_fraud_detection_trust,q16_3_free_ai_advice,q16_4_transparency,q16_5_faster_ai_bank,q16_6_human_verification,q16_7_overall_readiness,q17_1_lack_knowledge,q17_2_data_misuse,q17_3_human_preference,q17_4_inaccurate_decisions,q17_5_extra_costs,comment
254,True,Cautious User,0.684,0.948,Mashkull,18-25,Bachelor,Student/e,Teknologji / IT,Tirane,BKT (Banka Kombetare Tregtare),1-3 vjet,"Mobile banking (aplikacioni i bankes ne telefon)|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Disa here ne jave,3,Po,2.0,4.0,3.833,5.0,5.0,3,2,1,3,5,4,5,3,4,5,4,5,3,5,3,4,5,4,5,3,1,5,3,5,4,"Jam i hapur ndaj IA, por privatesia dhe transparenca jane kushtet kryesore."
255,True,Professional / Expert,0.772,0.683,Mashkull,46-55,Master,I/e punesuar,Finance / Banke / Sigurime,Elbasan,BKT (Banka Kombetare Tregtare),1-3 vjet,"Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Nje here ne jave,4,Po,4.0,3.0,3.333,4.333,4.25,4,4,5,1,5,5,3,3,3,5,3,4,3,3,3,3,5,3,4,3,2,5,3,3,2,"IA duhet te zbatohet gradualisht, me auditim, transparence dhe pergjegjesi te qarte institucionale."
256,True,Cautious User,0.721,0.837,Femer,36-45,Bachelor,I/e vetepunesuar,Shendetesi / Mjekesi,Tirane,BKT (Banka Kombetare Tregtare),1-3 vjet,Mobile banking (aplikacioni i bankes ne telefon)|Karta debiti/krediti per pagesa online,Disa here ne jave,5,Po,5.0,2.5,4.333,5.0,4.75,2,5,5,2,5,4,2,5,2,5,2,4,4,2,5,2,5,2,4,4,3,5,4,5,4,"Sherbimet me IA mund te ndihmojne, por vendimet e rendesishme duhet te verifikohen nga punonjesit e bankes."
257,True,Professional / Expert,0.892,0.325,Mashkull,18-25,Master,I/e punesuar,Teknologji / IT,Tirane,BKT (Banka Kombetare Tregtare),3-5 vjet,"Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Disa here ne jave,3,Po,4.0,4.25,3.833,4.0,4.5,3,3,4,4,3,3,3,5,4,5,5,4,5,3,5,4,5,5,4,5,3,4,4,5,4,"IA duhet te zbatohet gradualisht, me auditim, transparence dhe pergjegjesi te qarte institucionale."
258,True,Early Adopter,0.533,1.401,Femer,26-35,Doktorature,Student/e,Finance / Banke / Sigurime,Durres,Credins Bank,3-5 vjet,Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online,Disa here ne jave,4,Nuk jam i/e sigurt,2.0,4.5,2.833,2.667,3.0,3,2,2,5,3,4,5,2,5,4,4,3,4,5,2,5,4,4,3,5,3,3,3,2,3,"IA mund te rrise shpejtesine e sherbimeve bankare, sidomos per rekomandime dhe zbulim mashtrimesh."
259,True,Cautious User,0.59,1.23,Mashkull,26-35,Bachelor,I/e papune,Shendetesi / Mjekesi,Elbasan,Credins Bank,3-5 vjet,"Karta debiti/krediti per pagesa online|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Disa here ne jave,3,Jo,4.667,2.25,2.667,3.0,3.5,3,5,5,1,3,2,3,4,2,5,1,3,3,3,4,2,5,1,3,2,1,3,2,3,4,"Sherbimet me IA mund te ndihmojne, por vendimet e rendesishme duhet te verifikohen nga punonjesit e bankes."
260,True,Cautious User,0.806,0.581,Femer,55+,Arsim i mesem (gjimnaz/profesional),Student/e,Finance / Banke / Sigurime,Zone rurale,Other,1-3 vjet,Karta debiti/krediti per pagesa online,Disa here ne jave,4,Po,4.667,3.75,3.667,4.0,4.5,1,5,4,5,3,3,3,5,4,4,5,5,3,3,5,4,4,5,5,3,2,4,4,5,4,"Jam i hapur ndaj IA, por privatesia dhe transparenca jane kushtet kryesore."
261,True,Cautious User,0.599,1.204,Mashkull,26-35,Bachelor,I/e vetepunesuar,Finance / Banke / Sigurime,Tirane,BKT (Banka Kombetare Tregtare),Mbi 5 vjet,"Mobile banking (aplikacioni i bankes ne telefon)|Karta debiti/krediti per pagesa online|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Disa here ne jave,4,Jo,1.667,2.25,4.667,5.0,5.0,2,2,2,2,5,5,2,1,4,5,1,5,2,2,1,4,5,1,5,2,4,5,5,5,4,"Jam i hapur ndaj IA, por privatesia dhe transparenca jane kushtet kryesore."
262,True,Cautious User,0.784,0.647,Femer,18-25,Master,I/e vetepunesuar,Administrate publike,Tirane,Tirana Bank,Me pak se 1 vit,Mobile banking (aplikacioni i bankes ne telefon),Nje here ne jave,3,Jo,4.667,4.25,3.5,4.333,4.75,4,4,5,4,4,3,3,5,4,5,5,5,5,2,5,4,5,5,5,5,1,5,4,4,3,"Jam i hapur ndaj IA, por privatesia dhe transparenca jane kushtet kryesore."
263,True,Early Adopter,0.847,0.459,Mashkull,36-45,Arsim i mesem (gjimnaz/profesional),I/e punesuar,Tregti / Sherbime,Durres,BKT (Banka Kombetare Tregtare),Me pak se 1 vit,Mobile banking (aplikacioni i bankes ne telefon)|Karta debiti/krediti per pagesa online,Cdo dite,4,Po,4.0,4.5,3.167,3.667,3.75,3,3,4,5,4,2,5,5,4,3,5,5,4,5,5,4,3,5,5,4,3,3,1,4,4,"IA mund te rrise shpejtesine e sherbimeve bankare, sidomos per rekomandime dhe zbulim mashtrimesh."
264,True,Early Adopter,0.651,1.046,Mashkull,18-25,Bachelor,I/e punesuar,Finance / Banke / Sigurime,Tirane,BKT (Banka Kombetare Tregtare),Me pak se 1 vit,"Mobile banking (aplikacioni i bankes ne telefon)|Karta debiti/krediti per pagesa online|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Cdo dite,3,Po,4.667,5.0,1.667,2.0,2.5,5,5,5,5,1,1,5,4,5,3,5,2,5,5,4,5,3,5,2,5,2,3,1,2,1,"IA mund te rrise shpejtesine e sherbimeve bankare, sidomos per rekomandime dhe zbulim mashtrimesh."
265,True,Cautious User,0.679,0.962,Mashkull,26-35,Bachelor,I/e vetepunesuar,Finance / Banke / Sigurime,Tirane,BKT (Banka Kombetare Tregtare),1-3 vjet,Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online,Nje here ne jave,4,Jo,4.333,4.0,2.833,3.333,3.5,4,5,3,3,3,4,4,5,4,4,3,3,5,4,5,4,4,4,2,5,2,4,2,3,3,"Jam i hapur ndaj IA, por privatesia dhe transparenca jane kushtet kryesore."
266,True,Cautious User,0.661,1.016,Mashkull,36-45,Arsim baze (9-vjecar),I/e vetepunesuar,Tregti / Sherbime,Tirane,BKT (Banka Kombetare Tregtare),1-3 vjet,"Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Cdo dite,5,Po,2.0,3.75,4.333,4.333,3.75,3,2,2,5,5,5,4,2,4,4,5,3,2,3,2,4,4,5,3,2,4,5,5,3,4,"Sherbimet me IA mund te ndihmojne, por vendimet e rendesishme duhet te verifikohen nga punonjesit e bankes."
267,True,Professional / Expert,0.9,0.3,Femer,36-45,Master,I/e punesuar,Administrate publike,Qytet tjeter,Credins Bank,3-5 vjet,Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online,Nje here ne jave,5,Nuk jam i/e sigurt,4.0,4.0,3.833,4.0,4.5,4,4,4,2,4,5,4,4,4,5,4,5,4,4,4,5,5,4,5,4,2,4,5,4,4,"Potenciali eshte i madh, por bankat duhet te forcojne qeverisjen e te dhenave dhe kontrollin rregullator."
268,True,Early Adopter,0.737,0.789,Mashkull,26-35,Arsim i mesem (gjimnaz/profesional),I/e papune,Tregti / Sherbime,Tirane,BKT (Banka Kombetare Tregtare),1-3 vjet,Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online,Disa here ne jave,4,Nuk jam i/e sigurt,3.0,4.75,3.0,3.333,4.0,5,3,3,3,3,2,5,3,5,5,5,4,4,5,3,5,5,5,4,4,3,3,3,4,2,"IA mund te rrise shpejtesine e sherbimeve bankare, sidomos per rekomandime dhe zbulim mashtrimesh."
269,True,Early Adopter,0.807,0.579,Femer,36-45,Bachelor,I/e papune,Administrate publike,Korce,Other,1-3 vjet,Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online,Cdo dite,5,Po,3.667,4.5,2.167,2.667,3.5,2,3,4,4,3,1,4,4,5,4,5,5,4,4,3,5,4,5,5,4,2,2,1,3,2,"IA mund te rrise shpejtesine e sherbimeve bankare, sidomos per rekomandime dhe zbulim mashtrimesh."
270,True,Traditionalist,0.828,0.515,Femer,36-45,Arsim i mesem (gjimnaz/profesional),I/e punesuar,Bujqesi,Qytet tjeter,Other,1-3 vjet,Karta debiti/krediti per pagesa online,Rralle ose kurre,3,Jo,2.333,1.5,3.833,3.667,3.75,1,3,1,1,3,4,1,3,2,3,2,4,1,1,3,2,3,2,4,1,4,3,5,5,3,"IA mund te perdoret per pyetje te thjeshta, por jo per vendime financiare te rendesishme."
271,True,Cautious User,0.518,1.447,Femer,26-35,Arsim i mesem (gjimnaz/profesional),I/e punesuar,Tregti / Sherbime,Shkoder,OTP Bank,1-3 vjet,"Mobile banking (aplikacioni i bankes ne telefon)|Karta debiti/krediti per pagesa online|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Disa here ne jave,3,Po,1.333,1.75,4.5,4.667,4.75,3,1,1,2,5,5,1,2,2,5,2,5,2,2,3,2,5,2,5,2,3,4,5,5,5,"Sherbimet me IA mund te ndihmojne, por vendimet e rendesishme duhet te verifikohen nga punonjesit e bankes."
272,True,Traditionalist,0.659,1.024,Femer,26-35,Arsim i mesem (gjimnaz/profesional),I/e punesuar,Tregti / Sherbime,Durres,Credins Bank,3-5 vjet,Nuk perdor asnje sherbim digjital bankar,Rralle ose kurre,3,Nuk jam i/e sigurt,4.333,2.75,4.833,5.0,4.5,1,5,4,3,5,4,3,4,2,4,3,4,3,3,4,2,5,3,4,3,5,5,5,5,4,"IA mund te perdoret per pyetje te thjeshta, por jo per vendime financiare te rendesishme."
273,True,Cautious User,0.662,1.014,Mashkull,18-25,Arsim i mesem (gjimnaz/profesional),I/e vetepunesuar,Tregti / Sherbime,Tirane,Other,Me pak se 1 vit,Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online,Nje here ne jave,3,Po,2.333,4.0,3.333,3.333,4.0,3,2,3,3,4,4,4,2,4,5,4,5,4,4,2,4,5,3,5,4,3,2,3,4,4,"Sherbimet me IA mund te ndihmojne, por vendimet e rendesishme duhet te verifikohen nga punonjesit e bankes."
274,True,Cautious User,0.855,0.434,Mashkull,18-25,Bachelor,I/e punesuar,Tregti / Sherbime,Tirane,Tirana Bank,3-5 vjet,Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online,Nje here ne jave,3,Jo,4.0,3.0,3.5,4.0,4.25,4,3,4,4,4,5,4,5,3,5,3,4,2,4,5,3,5,3,4,2,2,4,3,4,4,"Sherbimet me IA mund te ndihmojne, por vendimet e rendesishme duhet te verifikohen nga punonjesit e bankes."
275,True,Early Adopter,0.886,0.343,Mashkull,18-25,Bachelor,I/e punesuar,Bujqesi,Tirane,Credins Bank,1-3 vjet,Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit),Cdo dite,4,Jo,4.667,5.0,3.0,3.333,4.25,5,5,4,5,3,3,5,5,5,5,5,5,5,5,4,5,5,5,5,5,2,4,3,3,3,Do ta provoja nese banka e shpjegon qarte si ruhen te dhenat dhe si kontrollohen vendimet.
276,True,Cautious User,0.86,0.419,Femer,18-25,Bachelor,I/e punesuar,Tregti / Sherbime,Tirane,BKT (Banka Kombetare Tregtare),3-5 vjet,"Mobile banking (aplikacioni i bankes ne telefon)|Karta debiti/krediti per pagesa online|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Nje here ne jave,4,Po,3.667,4.0,4.667,5.0,5.0,4,4,4,4,5,5,4,3,5,5,4,5,3,5,3,5,5,4,5,3,3,5,5,5,5,"Sherbimet me IA mund te ndihmojne, por vendimet e rendesishme duhet te verifikohen nga punonjesit e bankes."
277,True,Cautious User,0.662,1.014,Mashkull,26-35,Bachelor,I/e papune,Ndertim / Inxhinieri,Tirane,BKT (Banka Kombetare Tregtare),3-5 vjet,Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online,Disa here ne jave,4,Jo,2.333,4.0,3.333,3.333,4.0,1,3,2,2,4,4,5,2,4,5,3,5,4,5,2,4,5,2,5,4,3,3,4,3,3,"Sherbimet me IA mund te ndihmojne, por vendimet e rendesishme duhet te verifikohen nga punonjesit e bankes."
278,True,Traditionalist,0.608,1.175,Femer,55+,Arsim baze (9-vjecar),I/e punesuar,Tregti / Sherbime,Tirane,Other,1-3 vjet,Nuk perdor asnje sherbim digjital bankar,Rralle ose kurre,3,Jo,2.333,3.75,3.167,2.667,3.0,2,2,4,3,3,2,5,1,4,3,2,4,4,5,1,4,3,2,5,4,4,3,3,2,4,Per ceshtje bankare preferoj te flas me nje person dhe jo me sistem automatik.
279,True,Cautious User,0.838,0.487,Mashkull,46-55,Bachelor,I/e punesuar,Tregti / Sherbime,Shkoder,Other,3-5 vjet,"Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Disa here ne jave,3,Po,4.0,4.25,4.167,4.667,4.5,4,4,4,5,5,4,3,4,4,4,5,5,5,3,4,4,5,5,5,5,3,5,4,4,4,"Sherbimet me IA mund te ndihmojne, por vendimet e rendesishme duhet te verifikohen nga punonjesit e bankes."
280,True,Professional / Expert,0.668,0.997,Mashkull,26-35,Bachelor,I/e punesuar,Tregti / Sherbime,Durres,Raiffeisen Bank,3-5 vjet,Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online,Disa here ne jave,3,Jo,3.0,4.75,2.667,3.0,4.0,5,3,3,4,2,3,5,3,5,5,5,4,4,5,3,5,5,5,4,4,1,4,3,3,3,"IA duhet te zbatohet gradualisht, me auditim, transparence dhe pergjegjesi te qarte institucionale."
281,True,Cautious User,0.828,0.515,Mashkull,46-55,Master,I/e punesuar,Arsim,Tirane,Intesa Sanpaolo Bank,Mbi 5 vjet,"Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Nje here ne jave,2,Po,3.333,3.5,3.5,3.667,4.25,3,2,3,4,3,4,3,5,5,5,3,4,3,3,5,5,5,3,4,3,4,4,2,4,4,"Sherbimet me IA mund te ndihmojne, por vendimet e rendesishme duhet te verifikohen nga punonjesit e bankes."
282,True,Early Adopter,0.745,0.764,Femer,26-35,Bachelor,Student/e,Administrate publike,Tirane,Raiffeisen Bank,Me pak se 1 vit,"Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Cdo dite,3,Po,4.333,5.0,3.833,4.333,4.75,5,5,4,4,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,3,4,4,5,3,Do ta provoja nese banka e shpjegon qarte si ruhen te dhenat dhe si kontrollohen vendimet.
283,True,Cautious User,0.725,0.826,Mashkull,18-25,Arsim i mesem (gjimnaz/profesional),I/e punesuar,Bujqesi,Vlore,Credins Bank,1-3 vjet,"E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Disa here ne jave,3,Nuk jam i/e sigurt,5.0,3.75,3.333,3.667,4.25,3,5,5,2,4,4,4,5,3,5,4,5,4,4,5,2,5,4,5,4,3,3,2,4,4,"Jam i hapur ndaj IA, por privatesia dhe transparenca jane kushtet kryesore."
284,True,Traditionalist,0.918,0.246,Mashkull,46-55,Arsim baze (9-vjecar),I/e vetepunesuar,Ndertim / Inxhinieri,Durres,BKT (Banka Kombetare Tregtare),Mbi 5 vjet,Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online,Rralle ose kurre,3,Nuk jam i/e sigurt,3.0,2.5,4.333,4.0,4.0,4,3,2,2,5,5,3,4,1,4,3,5,3,3,4,1,4,3,5,3,4,4,5,3,5,"IA mund te perdoret per pyetje te thjeshta, por jo per vendime financiare te rendesishme."
285,True,Traditionalist,0.814,0.559,Mashkull,26-35,Bachelor,I/e punesuar,Arsim,Qytet tjeter,BKT (Banka Kombetare Tregtare),Mbi 5 vjet,Nuk perdor asnje sherbim digjital bankar,Rralle ose kurre,3,Jo,2.667,2.5,4.667,5.0,4.75,2,2,3,3,5,5,1,3,3,4,2,5,4,1,3,3,4,2,5,3,5,5,5,5,3,Per ceshtje bankare preferoj te flas me nje person dhe jo me sistem automatik.
286,True,Early Adopter,0.659,1.022,Femer,18-25,Master,I/e vetepunesuar,Administrate publike,Shkoder,BKT (Banka Kombetare Tregtare),1-3 vjet,"Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Cdo dite,4,Jo,4.667,4.0,1.833,2.0,2.5,5,5,4,4,3,2,5,5,3,4,4,3,4,5,5,3,4,4,3,4,1,2,2,1,2,Do ta provoja nese banka e shpjegon qarte si ruhen te dhenat dhe si kontrollohen vendimet.
287,True,Cautious User,0.879,0.364,Mashkull,18-25,Bachelor,I/e punesuar,Tregti / Sherbime,Qytet tjeter,BKT (Banka Kombetare Tregtare),1-3 vjet,"Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Disa here ne jave,3,Po,3.0,3.25,4.167,4.333,4.75,3,2,3,4,4,4,4,4,3,5,3,5,3,4,4,3,5,2,5,3,4,5,3,4,5,"Jam i hapur ndaj IA, por privatesia dhe transparenca jane kushtet kryesore."
288,True,Traditionalist,0.735,0.794,Mashkull,18-25,Arsim i mesem (gjimnaz/profesional),I/e punesuar,Administrate publike,Korce,Credins Bank,Me pak se 1 vit,"Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Nje here ne jave,3,Jo,2.0,1.0,4.833,4.667,4.5,2,3,2,1,4,4,1,1,1,3,1,5,1,1,1,1,3,1,5,1,5,5,5,5,5,Per ceshtje bankare preferoj te flas me nje person dhe jo me sistem automatik.
289,True,Professional / Expert,0.879,0.364,Femer,36-45,Bachelor,I/e punesuar,Finance / Banke / Sigurime,Vlore,Raiffeisen Bank,3-5 vjet,Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online,Cdo dite,3,Po,4.0,4.25,4.0,4.333,4.75,5,3,5,4,4,3,5,4,4,5,4,5,4,5,4,3,5,4,5,4,2,5,4,4,5,"Potenciali eshte i madh, por bankat duhet te forcojne qeverisjen e te dhenave dhe kontrollin rregullator."
290,True,Early Adopter,0.78,0.659,Femer,26-35,Arsim i mesem (gjimnaz/profesional),Student/e,Finance / Banke / Sigurime,Tirane,Credins Bank,1-3 vjet,Mobile banking (aplikacioni i bankes ne telefon),Cdo dite,3,Po,4.667,4.25,3.5,4.333,4.0,4,5,4,5,5,3,5,5,5,4,3,4,4,5,5,5,4,3,3,4,1,5,4,3,3,"IA mund te rrise shpejtesine e sherbimeve bankare, sidomos per rekomandime dhe zbulim mashtrimesh."
291,True,Cautious User,0.725,0.826,Mashkull,26-35,Arsim i mesem (gjimnaz/profesional),I/e dale ne pension,Ndertim / Inxhinieri,Tirane,Credins Bank,3-5 vjet,Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online,Nje here ne jave,3,Po,2.667,2.25,4.333,5.0,5.0,1,2,3,2,5,5,2,3,3,5,1,5,3,2,2,3,4,1,5,3,3,5,4,5,4,"Jam i hapur ndaj IA, por privatesia dhe transparenca jane kushtet kryesore."
292,True,Cautious User,0.706,0.883,Femer,36-45,Master,I/e dale ne pension,Tregti / Sherbime,Tirane,BKT (Banka Kombetare Tregtare),Mbi 5 vjet,Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit),Disa here ne jave,5,Po,2.0,3.75,3.667,4.333,4.5,5,2,2,3,5,5,4,2,5,5,3,5,3,4,1,5,5,3,5,3,2,4,3,4,4,"Sherbimet me IA mund te ndihmojne, por vendimet e rendesishme duhet te verifikohen nga punonjesit e bankes."
293,True,Early Adopter,0.788,0.637,Mashkull,18-25,Arsim i mesem (gjimnaz/profesional),I/e vetepunesuar,Administrate publike,Tirane,Raiffeisen Bank,1-3 vjet,"Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Disa here ne jave,5,Po,4.333,4.5,2.333,2.667,3.0,3,5,4,5,3,2,4,4,4,3,5,4,5,4,5,4,3,5,4,5,1,2,3,3,2,Do ta provoja nese banka e shpjegon qarte si ruhen te dhenat dhe si kontrollohen vendimet.
294,True,Professional / Expert,0.825,0.525,Mashkull,26-35,Arsim i mesem (gjimnaz/profesional),I/e vetepunesuar,Tregti / Sherbime,Vlore,Raiffeisen Bank,Me pak se 1 vit,"Mobile banking (aplikacioni i bankes ne telefon)|Karta debiti/krediti per pagesa online|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Cdo dite,3,Jo,4.333,4.5,3.667,4.0,4.0,5,4,4,4,5,3,4,5,5,5,4,4,5,4,5,4,5,4,4,5,1,3,5,4,4,"Potenciali eshte i madh, por bankat duhet te forcojne qeverisjen e te dhenave dhe kontrollin rregullator."
295,True,Cautious User,0.865,0.406,Mashkull,36-45,Master,I/e punesuar,Administrate publike,Zone rurale,OTP Bank,Mbi 5 vjet,"Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Nje here ne jave,3,Jo,4.333,3.75,4.333,4.667,4.5,5,5,3,5,5,5,4,5,4,5,4,4,3,4,5,4,5,4,4,3,2,5,5,4,5,"Sherbimet me IA mund te ndihmojne, por vendimet e rendesishme duhet te verifikohen nga punonjesit e bankes."
296,True,Early Adopter,0.916,0.253,Femer,36-45,Arsim i mesem (gjimnaz/profesional),I/e vetepunesuar,Tregti / Sherbime,Qytet tjeter,BKT (Banka Kombetare Tregtare),Mbi 5 vjet,Mobile banking (aplikacioni i bankes ne telefon)|Karta debiti/krediti per pagesa online,Cdo dite,4,Nuk jam i/e sigurt,4.333,4.25,3.167,3.0,3.75,4,5,3,5,3,4,4,5,5,5,4,4,4,4,5,5,5,4,4,4,4,2,2,4,4,Do ta provoja nese banka e shpjegon qarte si ruhen te dhenat dhe si kontrollohen vendimet.
297,True,Cautious User,0.58,1.259,Mashkull,36-45,Arsim baze (9-vjecar),I/e punesuar,Ndertim / Inxhinieri,Tirane,Raiffeisen Bank,Mbi 5 vjet,Karta debiti/krediti per pagesa online,Disa here ne jave,4,Po,3.667,1.25,3.5,3.667,3.75,4,3,3,1,4,3,1,5,1,5,1,3,2,1,5,1,5,1,3,2,4,3,3,4,3,"Sherbimet me IA mund te ndihmojne, por vendimet e rendesishme duhet te verifikohen nga punonjesit e bankes."
298,True,Early Adopter,0.813,0.562,Femer,26-35,Master,Student/e,Arsim,Qytet tjeter,BKT (Banka Kombetare Tregtare),1-3 vjet,"Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Cdo dite,4,Po,4.0,4.5,2.167,2.333,3.5,5,5,4,5,2,2,4,3,5,4,4,5,5,4,3,5,4,4,5,5,1,4,3,1,2,"IA mund te rrise shpejtesine e sherbimeve bankare, sidomos per rekomandime dhe zbulim mashtrimesh."
299,True,Early Adopter,0.464,1.607,Femer,18-25,Bachelor,I/e vetepunesuar,Shendetesi / Mjekesi,Durres,Credins Bank,Me pak se 1 vit,Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online,Disa here ne jave,3,Jo,1.667,3.0,3.0,2.667,3.75,3,2,2,2,3,2,2,1,2,5,3,5,5,2,1,2,5,1,5,4,4,2,3,3,3,"IA mund te rrise shpejtesine e sherbimeve bankare, sidomos per rekomandime dhe zbulim mashtrimesh."
300,True,Cautious User,0.786,0.642,Mashkull,18-25,Bachelor,Student/e,Shendetesi / Mjekesi,Tirane,BKT (Banka Kombetare Tregtare),1-3 vjet,"Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Disa here ne jave,5,Jo,4.0,4.5,4.0,4.667,4.25,3,5,2,4,5,5,5,5,4,4,5,4,4,5,5,4,4,5,4,3,2,4,4,5,4,"Jam i hapur ndaj IA, por privatesia dhe transparenca jane kushtet kryesore."
301,True,Early Adopter,0.82,0.54,Femer,18-25,Bachelor,I/e punesuar,Finance / Banke / Sigurime,Korce,Intesa Sanpaolo Bank,1-3 vjet,Mobile banking (aplikacioni i bankes ne telefon),Cdo dite,3,Jo,4.0,3.75,2.833,3.0,3.5,3,5,4,3,4,4,5,3,3,4,4,5,3,5,3,3,4,4,5,2,2,2,3,3,3,"IA mund te rrise shpejtesine e sherbimeve bankare, sidomos per rekomandime dhe zbulim mashtrimesh."
302,True,Professional / Expert,0.86,0.421,Mashkull,26-35,Master,I/e punesuar,Arsim,Durres,Other,1-3 vjet,"Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Disa here ne jave,4,Po,4.333,3.75,3.167,3.333,4.25,5,5,5,4,2,4,4,3,5,5,3,4,3,4,3,5,4,3,4,3,3,4,3,4,3,"Potenciali eshte i madh, por bankat duhet te forcojne qeverisjen e te dhenave dhe kontrollin rregullator."
